2016-07-05 00:00:00,11.45400047,6.429999828,8.244000435,3.411000013,3.229000092,1.949000001,25.5359993
2016-07-05 01:00:00,10.31499958,5.492000103,7.355999947,2.878000021,3.015000105,1.888000011,27.22500038
2016-07-05 02:00:00,9.913000107,5.223999977,7.035999775,2.736000061,2.954999924,1.85800004,27.57700062
2016-07-05 03:00:00,10.31499958,5.760000229,6.894000053,2.594000101,3.015000105,1.888000011,27.29500008
2016-07-05 04:00:00,10.31499958,5.425000191,6.822999954,2.630000114,2.954999924,1.85800004,24.34000015
2016-07-05 05:00:00,10.7840004,5.827000141,7.106999874,2.914000034,3.229000092,1.91900003,23.56699944
2016-07-05 06:00:00,12.39100075,5.760000229,8.600000381,2.806999922,3.929000139,2.00999999,22.79199982
2016-07-05 07:00:00,12.52500057,6.363000393,8.493000031,3.019999981,4.021000147,2.071000099,22.22999954
2016-07-05 08:00:00,11.25300026,6.229000092,7.995999813,2.948999882,3.77699995,2.102000046,21.38500023
2016-07-05 09:00:00,12.25700092,6.56400013,8.315000534,3.089000225,3.594000101,2.040999889,25.11400032
2016-07-05 10:00:00,12.59200001,6.497000217,8.457999229,3.089000225,3.838000059,1.980000019,24.90300083
2016-07-05 11:00:00,12.92699909,5.827000141,9.112999916,3.269000053,4.295000076,2.00999999,29.26399994
2016-07-05 12:00:00,10.91800022,6.163000107,7.53399992,2.664999962,3.625,1.980000019,29.1930008
2016-07-05 13:00:00,10.58300018,5.69299984,7.425999641,3.055999994,3.381000042,1.980000019,28.9829998
2016-07-05 14:00:00,11.05200005,6.363000393,7.782000065,3.411000013,3.197999954,1.949000001,30.74199986
2016-07-05 15:00:00,11.25300026,6.429999828,7.461999893,3.055999994,3.229000092,2.040999889,31.51499939
2016-07-05 16:00:00,10.44900036,5.357999802,7.177999973,2.594000101,3.503000021,2.071000099,32.92200089
2016-07-05 17:00:00,11.78800011,5.425000191,7.924000263,2.486999989,3.929000139,2.071000099,28.77200127
2016-07-05 18:00:00,11.8550005,5.291000366,7.924000263,2.486999989,4.386000156,2.223999977,28.77200127
2016-07-05 19:00:00,9.712000847,4.152999878,7.461999893,2.273999929,2.528000116,1.218000054,31.51499939
2016-07-05 20:00:00,10.44900036,4.354000092,7.710999966,2.273999929,3.015000105,1.491999984,24.90300083
2016-07-05 21:00:00,10.71700001,5.090000153,7.461999893,2.345000029,3.563999891,2.040999889,30.25
2016-07-05 22:00:00,9.979999542,5.157000065,7.177999973,1.953999996,3.319999933,1.949000001,27.36499977
2016-07-05 23:00:00,13.05900002,6.765000343,9.880000114,3.517000198,3.229000092,2.00999999,25.25400162
